GHG Scopes and categories L1,GHG Scopes and categories L2,Activity L1,Activity L2,Region,Activity unit,Year,Readable unique string,Emission factor [kg CO2e/unit],Emission factor (location-based) [kg CO2e/unit],Emission factor (market-based) [kg CO2e/unit],Source,Description,Link,KEY
Scope 3,Employee commuting,Land travel,Bus (coach),GB,passenger-km,2022,Scope3_Employee-commuting_Land-travel_Bus-(coach)_GB_passenger-km_2022,0.02733,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_pkm_employeeCommuting_landTravel_busCoach
Scope 3,Employee commuting,Land travel,Bus (local),GB,passenger-km,2022,Scope3_Employee-commuting_Land-travel_Bus-(local)_GB_passenger-km_2022,0.0965,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_pkm_employeeCommuting_landTravel_busLocal
Scope 3,Employee commuting,Land travel,"Car (average, electric)",GB,km,2022,"Scope3_Employee-commuting_Land-travel_Car-(average,-electric)_GB_km_2022",0.04709,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_employeeCommuting_landTravel_carAverageElectric
Scope 3,Employee commuting,Land travel,"Car (average, electric)",GB,miles,2022,"Scope3_Employee-commuting_Land-travel_Car-(average,-electric)_GB_miles_2022",0.07578,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_employeeCommuting_landTravel_carAverageElectric
Scope 3,Employee commuting,Land travel,"Car (average, IC)",GB,km,2022,"Scope3_Employee-commuting_Land-travel_Car-(average,-IC)_GB_km_2022",0.17067,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_employeeCommuting_landTravel_carAverageIc
Scope 3,Employee commuting,Land travel,"Car (average, IC)",GB,miles,2022,"Scope3_Employee-commuting_Land-travel_Car-(average,-IC)_GB_miles_2022",0.27465,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_employeeCommuting_landTravel_carAverageIc
Scope 3,Employee commuting,Land travel,"Car (large, electric)",GB,km,2022,"Scope3_Employee-commuting_Land-travel_Car-(large,-electric)_GB_km_2022",0.05084,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_employeeCommuting_landTravel_carLargeElectric
Scope 3,Employee commuting,Land travel,"Car (large, electric)",GB,miles,2022,"Scope3_Employee-commuting_Land-travel_Car-(large,-electric)_GB_miles_2022",0.08183,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_employeeCommuting_landTravel_carLargeElectric
Scope 3,Employee commuting,Land travel,"Car (large, IC)",GB,km,2022,"Scope3_Employee-commuting_Land-travel_Car-(large,-IC)_GB_km_2022",0.22733,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_employeeCommuting_landTravel_carLargeIc
Scope 3,Employee commuting,Land travel,"Car (large, IC)",GB,miles,2022,"Scope3_Employee-commuting_Land-travel_Car-(large,-IC)_GB_miles_2022",0.36584,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_employeeCommuting_landTravel_carLargeIc
Scope 3,Employee commuting,Land travel,"Car (medium, electric)",GB,km,2022,"Scope3_Employee-commuting_Land-travel_Car-(medium,-electric)_GB_km_2022",0.04469,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_employeeCommuting_landTravel_carMediumElectric
Scope 3,Employee commuting,Land travel,"Car (medium, electric)",GB,miles,2022,"Scope3_Employee-commuting_Land-travel_Car-(medium,-electric)_GB_miles_2022",0.07192,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_employeeCommuting_landTravel_carMediumElectric
Scope 3,Employee commuting,Land travel,"Car (medium, IC)",GB,km,2022,"Scope3_Employee-commuting_Land-travel_Car-(medium,-IC)_GB_km_2022",0.17588,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_employeeCommuting_landTravel_carMediumIc
Scope 3,Employee commuting,Land travel,"Car (medium, IC)",GB,miles,2022,"Scope3_Employee-commuting_Land-travel_Car-(medium,-IC)_GB_miles_2022",0.28306,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_employeeCommuting_landTravel_carMediumIc
Scope 3,Employee commuting,Land travel,"Car (small, electric)",GB,km,2022,"Scope3_Employee-commuting_Land-travel_Car-(small,-electric)_GB_km_2022",0.04046,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_km_employeeCommuting_landTravel_carSmallElectric
Scope 3,Employee commuting,Land travel,"Car (small, electric)",GB,miles,2022,"Scope3_Employee-commuting_Land-travel_Car-(small,-electric)_GB_miles_2022",0.06511,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_miles_employeeCommuting_landTravel_carSmallElectric
